o_name,o_addr,o_lat,o_lon,d_name,d_addr,d_lat,d_lon,visited
을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,충무로역 1번출구,중구,37.56138992,126.9953537,16
을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,부산은행,중구,37.5664711,126.9792557,14
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,서울지방경찰청,종로구,37.57436371,126.9723663,19
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,광화문역 5번출구,종로구,37.56989288,126.9775696,17
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,명동역9번 출구,중구,37.56122589,126.9874954,48
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,청계3가 사거리,종로구,37.56855774,126.9921188,13
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,동대문역6번출구,종로구,37.57146072,127.010788,27
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,을지로3가역 3번출구,중구,37.56655884,126.9924393,21
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,회현사거리 남측,중구,37.56035995,126.9826508,27
KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,부산은행,중구,37.5664711,126.9792557,11
명동성당 앞,중구,37.56447601,126.986969,명보사거리,중구,37.56439972,126.9914322,30
명동성당 앞,중구,37.56447601,126.986969,서울역 7번출구,중구,37.55664444,126.9736404,20
명동성당 앞,중구,37.56447601,126.986969,광화문역 5번출구,종로구,37.56989288,126.9775696,26
명동성당 앞,중구,37.56447601,126.986969,퇴계로4가 교차로(중구청),중구,37.5625267,126.9983139,15
신세계백화점 본점 앞,중구,37.56134033,126.9804001,시청역(2호선) 9번출구 뒤,중구,37.56322861,126.9748383,22
신세계백화점 본점 앞,중구,37.56134033,126.9804001,을지로입구역 8번출구,중구,37.56590271,126.981781,13
신세계백화점 본점 앞,중구,37.56134033,126.9804001,광화문역 5번출구,종로구,37.56989288,126.9775696,12
신세계백화점 본점 앞,중구,37.56134033,126.9804001,서울역 서부교차로(3),중구,37.55540848,126.9694214,12
안국역 5번출구 앞,종로구,37.57624054,126.9861603,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,50
안국역 5번출구 앞,종로구,37.57624054,126.9861603,서울지방고용노동청 앞,중구,37.56761551,126.9872437,48
안국역 5번출구 앞,종로구,37.57624054,126.9861603,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,29
안국역 5번출구 앞,종로구,37.57624054,126.9861603,광교사거리 남측,중구,37.56863403,126.9823151,14
안국역 5번출구 앞,종로구,37.57624054,126.9861603,원남동사거리,종로구,37.57606125,126.9976807,16
안국역 5번출구 앞,종로구,37.57624054,126.9861603,낙원상가 옆,종로구,37.57335663,126.9874649,99
안국역 5번출구 앞,종로구,37.57624054,126.9861603,종로타워빌딩,종로구,37.57051086,126.9833679,16
안국역 5번출구 앞,종로구,37.57624054,126.9861603,을지로2가 사거리 북측,중구,37.56638336,126.9872055,20
안국역 5번출구 앞,종로구,37.57624054,126.9861603,중앙고입구 삼거리,종로구,37.58341599,126.9852371,14
안국역 5번출구 앞,종로구,37.57624054,126.9861603,혜화동 로터리,종로구,37.58562851,127.000679,18
안국역 5번출구 앞,종로구,37.57624054,126.9861603,청운초교 앞 삼거리,종로구,37.58507919,126.9706192,13
안국역 5번출구 앞,종로구,37.57624054,126.9861603,KEB 하나금융그룹 명동사옥 옆,중구,37.56546402,126.9841385,11
안국역 5번출구 앞,종로구,37.57624054,126.9861603,대신파이낸스센터,중구,37.56520844,126.9874268,25
안국역 5번출구 앞,종로구,37.57624054,126.9861603,탑골공원 앞,종로구,37.57039642,126.9881897,18
안국역 5번출구 앞,종로구,37.57624054,126.9861603,세운상가,종로구,37.5703125,126.994545,14
안국역 5번출구 앞,종로구,37.57624054,126.9861603,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,30
안국역 5번출구 앞,종로구,37.57624054,126.9861603,종각역 1번출구 앞,종로구,37.57039642,126.9817886,29
안국역 5번출구 앞,종로구,37.57624054,126.9861603,종로3가역 8번출구,종로구,37.5724678,126.99189,14
안국역 5번출구 앞,종로구,37.57624054,126.9861603,을지로입구역 2번출구,중구,37.56634521,126.9822922,12
낙원상가 옆,종로구,37.57335663,126.9874649,재동초교 앞 삼거리,종로구,37.57938766,126.9849472,32
낙원상가 옆,종로구,37.57335663,126.9874649,안국역 5번출구 앞,종로구,37.57624054,126.9861603,59
낙원상가 옆,종로구,37.57335663,126.9874649,서울역사박물관 앞,종로구,37.56999969,126.9710999,19
낙원상가 옆,종로구,37.57335663,126.9874649,종로2가 사거리,종로구,37.56999207,126.9883423,18
낙원상가 옆,종로구,37.57335663,126.9874649,서울지방경찰청,종로구,37.57436371,126.9723663,23
낙원상가 옆,종로구,37.57335663,126.9874649,종각역 1번출구 앞,종로구,37.57039642,126.9817886,81
낙원상가 옆,종로구,37.57335663,126.9874649,종로3가역 8번출구,종로구,37.5724678,126.99189,26
낙원상가 옆,종로구,37.57335663,126.9874649,SK 서린빌딩 앞,종로구,37.5692482,126.9805374,11
낙원상가 옆,종로구,37.57335663,126.9874649,조계사앞사거리(파리바케트앞),종로구,37.5721817,126.9828339,43
낙원상가 옆,종로구,37.57335663,126.9874649,을지로4가역 9번출구,중구,37.56605148,126.9979858,13
낙원상가 옆,종로구,37.57335663,126.9874649,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,42
낙원상가 옆,종로구,37.57335663,126.9874649,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,11
낙원상가 옆,종로구,37.57335663,126.9874649,성대입구 사거리,종로구,37.58250046,126.9985352,16
낙원상가 옆,종로구,37.57335663,126.9874649,자교교회 앞,종로구,37.58114624,126.9712372,25
낙원상가 옆,종로구,37.57335663,126.9874649,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,14
낙원상가 옆,종로구,37.57335663,126.9874649,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,30
낙원상가 옆,종로구,37.57335663,126.9874649,안국동사거리(신),종로구,37.57580566,126.9833908,23
낙원상가 옆,종로구,37.57335663,126.9874649,대신파이낸스센터,중구,37.56520844,126.9874268,24
낙원상가 옆,종로구,37.57335663,126.9874649,종로타워빌딩,종로구,37.57051086,126.9833679,35
낙원상가 옆,종로구,37.57335663,126.9874649,광화문역 5번출구,종로구,37.56989288,126.9775696,13
낙원상가 옆,종로구,37.57335663,126.9874649,을지로입구역 2번출구,중구,37.56634521,126.9822922,17
낙원상가 옆,종로구,37.57335663,126.9874649,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,13
낙원상가 옆,종로구,37.57335663,126.9874649,성균관대 E하우스 앞,종로구,37.57403564,127.0067215,15
낙원상가 옆,종로구,37.57335663,126.9874649,을지로지하쇼핑센터,중구,37.56599045,126.9842758,12
낙원상가 옆,종로구,37.57335663,126.9874649,부산은행,중구,37.5664711,126.9792557,11
낙원상가 옆,종로구,37.57335663,126.9874649,신당역 10번 출구,중구,37.56703186,127.0157929,11
낙원상가 옆,종로구,37.57335663,126.9874649,탑골공원 앞,종로구,37.57039642,126.9881897,15
탑골공원 앞,종로구,37.57039642,126.9881897,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,13
탑골공원 앞,종로구,37.57039642,126.9881897,낙원상가 옆,종로구,37.57335663,126.9874649,25
탑골공원 앞,종로구,37.57039642,126.9881897,안국역 5번출구 앞,종로구,37.57624054,126.9861603,16
탑골공원 앞,종로구,37.57039642,126.9881897,을지로4가역 9번출구,중구,37.56605148,126.9979858,12
탑골공원 앞,종로구,37.57039642,126.9881897,SK 서린빌딩 앞,종로구,37.5692482,126.9805374,19
탑골공원 앞,종로구,37.57039642,126.9881897,현대그룹(본사),종로구,37.57583618,127.0006943,16
탑골공원 앞,종로구,37.57039642,126.9881897,종로플레이스,종로구,37.57320023,126.997963,15
탑골공원 앞,종로구,37.57039642,126.9881897,종로타워빌딩,종로구,37.57051086,126.9833679,11
탑골공원 앞,종로구,37.57039642,126.9881897,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,21
탑골공원 앞,종로구,37.57039642,126.9881897,종로3가역 8번출구,종로구,37.5724678,126.99189,11
탑골공원 앞,종로구,37.57039642,126.9881897,종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,11
탑골공원 앞,종로구,37.57039642,126.9881897,성균관대 정문,종로구,37.58479691,126.9971314,15
탑골공원 앞,종로구,37.57039642,126.9881897,자교교회 앞,종로구,37.58114624,126.9712372,11
탑골공원 앞,종로구,37.57039642,126.9881897,재동초교 앞 삼거리,종로구,37.57938766,126.9849472,15
청계2가 사거리 옆,종로구,37.56834412,126.9878922,종로플레이스,종로구,37.57320023,126.997963,23
청계2가 사거리 옆,종로구,37.56834412,126.9878922,시청역(2호선) 9번출구 뒤,중구,37.56322861,126.9748383,25
청계2가 사거리 옆,종로구,37.56834412,126.9878922,브라운스위트레지던스,중구,37.56147003,126.9680176,21
청계2가 사거리 옆,종로구,37.56834412,126.9878922,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,44
청계2가 사거리 옆,종로구,37.56834412,126.9878922,종로2가 사거리,종로구,37.56999207,126.9883423,14
청계2가 사거리 옆,종로구,37.56834412,126.9878922,을지로3가역 3번출구,중구,37.56655884,126.9924393,24
청계2가 사거리 옆,종로구,37.56834412,126.9878922,광화문역 1번출구 앞,종로구,37.57176971,126.9746628,12
청계2가 사거리 옆,종로구,37.56834412,126.9878922,훈련원공원주차장 앞,중구,37.56699371,127.0034638,11
청계2가 사거리 옆,종로구,37.56834412,126.9878922,숭인2동 주민센터 입구 (이강3대냉면),종로구,37.57447052,127.0198288,14
청계2가 사거리 옆,종로구,37.56834412,126.9878922,티마크 호텔 앞,중구,37.56261826,126.992836,19
청계2가 사거리 옆,종로구,37.56834412,126.9878922,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,11
청계2가 사거리 옆,종로구,37.56834412,126.9878922,SK 서린빌딩 앞,종로구,37.5692482,126.9805374,17
청계2가 사거리 옆,종로구,37.56834412,126.9878922,광화문역 5번출구,종로구,37.56989288,126.9775696,24
청계2가 사거리 옆,종로구,37.56834412,126.9878922,퇴계로4가 교차로(중구청),중구,37.5625267,126.9983139,17
청계2가 사거리 옆,종로구,37.56834412,126.9878922,중앙고입구 삼거리,종로구,37.58341599,126.9852371,13
청계2가 사거리 옆,종로구,37.56834412,126.9878922,충무로역 1번출구,중구,37.56138992,126.9953537,21
청계2가 사거리 옆,종로구,37.56834412,126.9878922,을지로4가역 9번출구,중구,37.56605148,126.9979858,16
청계2가 사거리 옆,종로구,37.56834412,126.9878922,대학로 마로니에공원,종로구,37.57978439,127.002533,11
을지로2가 사거리 북측,중구,37.56638336,126.9872055,안국역 5번출구 앞,종로구,37.57624054,126.9861603,21
을지로2가 사거리 북측,중구,37.56638336,126.9872055,명동성당 앞,중구,37.56447601,126.986969,16
을지로2가 사거리 북측,중구,37.56638336,126.9872055,종로타워빌딩,종로구,37.57051086,126.9833679,12
을지로2가 사거리 북측,중구,37.56638336,126.9872055,사직동주민센터,종로구,37.57633209,126.9685898,15
을지로2가 사거리 북측,중구,37.56638336,126.9872055,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,19
을지로2가 사거리 북측,중구,37.56638336,126.9872055,경복궁역 7번출구 앞,종로구,37.57579422,126.9714508,15
을지로2가 사거리 북측,중구,37.56638336,126.9872055,동대문 종합시장 버스정류장,종로구,37.57123947,127.0044098,12
을지로2가 사거리 북측,중구,37.56638336,126.9872055,서울지방고용노동청 앞,중구,37.56761551,126.9872437,11
을지로2가 사거리 북측,중구,37.56638336,126.9872055,을지로입구역 4번출구 앞,중구,37.56622314,126.9835892,13
을지로2가 사거리 남측,중구,37.56599045,126.987793,탑골공원 앞,종로구,37.57039642,126.9881897,12
을지로2가 사거리 남측,중구,37.56599045,126.987793,종로구청 옆,종로구,37.57245255,126.9786682,16
을지로2가 사거리 남측,중구,37.56599045,126.987793,을지로4가역 9번출구,중구,37.56605148,126.9979858,13
을지로2가 사거리 남측,중구,37.56599045,126.987793,낙원상가 옆,종로구,37.57335663,126.9874649,13
을지로2가 사거리 남측,중구,37.56599045,126.987793,DDP 패션몰,중구,37.56764984,127.0118103,13
을지로2가 사거리 남측,중구,37.56599045,126.987793,부산은행,중구,37.5664711,126.9792557,13
을지로2가 사거리 남측,중구,37.56599045,126.987793,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,16
을지로2가 사거리 남측,중구,37.56599045,126.987793,종로타워빌딩,종로구,37.57051086,126.9833679,11
을지로2가 사거리 남측,중구,37.56599045,126.987793,을지로3가역 3번출구,중구,37.56655884,126.9924393,12
을지로2가 사거리 남측,중구,37.56599045,126.987793,종로2가 버스정류장 (종각방향),종로구,37.57035828,126.9863815,12
을지로2가 사거리 남측,중구,37.56599045,126.987793,티마크 호텔 앞,중구,37.56261826,126.992836,11
을지로2가 사거리 남측,중구,37.56599045,126.987793,종로플레이스,종로구,37.57320023,126.997963,12
을지로2가 사거리 남측,중구,37.56599045,126.987793,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,14
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,종묘,종로구,37.5707016,126.994812,15
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,종로플레이스,종로구,37.57320023,126.997963,28
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,포르투갈 대사관 앞,종로구,37.57915497,126.9889603,44
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,세운스퀘어 앞,종로구,37.57095718,126.9971237,30
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,현대 뜨레비앙 아파트 앞,종로구,37.57528305,126.9906235,82
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,동대문역6번출구,종로구,37.57146072,127.010788,16
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,종로3가역 15번출구 앞,종로구,37.57019806,126.9912567,14
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,웰니스센터(민방위교육장 앞),종로구,37.57752991,126.9891281,12
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,신당역 12번 출구 뒤,중구,37.5658493,127.0164032,15
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,CJ제일제당 앞,중구,37.56386566,127.0027466,16
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,원남동사거리,종로구,37.57606125,126.9976807,12
종로3가역 2번출구 뒤,종로구,37.5705986,126.9917908,동대문 종합시장 버스정류장,종로구,37.57123947,127.0044098,11
